タガノグルナ,牡3,1:49.6,37.0,4,9.1,56.0
オクラホマ,牡3,1:50.2,37.3,2,5.5,56.0
キーグラウンド,牡3,1:50.3,37.0,5,9.1,56.0
メイショウマトイ,牡3,1:50.4,37.4,3,6.8,56.0
ブラックジェイド,牡3,1:50.5,37.7,1,2.3,56.0
タガノヴェローナ,牝3,1:50.8,37.4,7,12.6,54.0
アロマティカス,牡3,1:50.9,37.6,9,39.9,56.0
ワイドコマンダー,牡3,1:51.0,37.9,10,56.4,54.0
レッドリボン,牝3,1:51.3,38.0,6,11.0,54.0
フラワーイレブン,牝3,1:54.3,41.1,8,13.8,54.0
