バリオラージュ,牡3,2:19.5,36.8,3,9.3,56.0
ナムラマル,牡3,2:20.0,37.8,1,1.7,56.0
モンドバーグ,牡3,2:20.2,37.7,6,11.9,56.0
ダブルバインド,牡3,2:20.2,37.7,4,10.4,56.0
イージーライド,牡3,2:20.8,37.1,7,28.7,56.0
タルトリンツァー,牝3,2:20.8,37.7,11,159.4,51.0
アーダルベルト,牡3,2:20.8,38.1,5,10.8,56.0
テイエムファンドル,牡3,2:21.0,37.8,12,200.9,56.0
フュージョンロック,牡3,2:22.4,39.7,2,4.5,56.0
ライブリパシアン,牡3,2:22.6,40.3,8,33.4,56.0
テイエムメガパワー,牡3,2:24.8,40.9,10,132.2,53.0
ウォルト,牡3,2:26.1,42.3,9,113.7,56.0
