バルベーラ,牝3,1:38.6,35.6,6,11.8,54.0
ウイングフリオーソ,牝3,1:38.6,36.2,7,101.6,54.0
インビジブルレイズ,牡3,1:38.7,36.0,1,1.8,56.0
コパノピエール,牡3,1:38.9,36.2,3,6.5,56.0
ナンヨーマーズ,牡3,1:39.0,36.1,2,3.8,56.0
スズカヘルメス,牡3,1:39.3,36.0,4,8.9,53.0
ワールドフォーラブ,牝3,1:39.9,37.4,5,11.6,54.0
ファウスト,牡3,1:40.5,37.5,9,183.0,56.0
ピオニエ,牝3,1:41.7,38.4,8,172.8,54.0
