ノチェブランカ,牝4,2:34.8,35.7,1,2.9,54.0
マイネルヴンシュ,牡5,2:35.0,36.1,2,2.9,57.0
グラットシエル,牡5,2:35.3,36.5,3,4.3,57.0
サトノシャーク,牡5,2:35.8,36.1,4,7.1,57.0
マスラオ,セ5,2:36.0,36.8,7,27.1,57.0
ラッシュアタック,牡7,2:36.2,37.5,6,18.2,57.0
ヒラボクビューン,セ5,2:36.3,37.2,5,8.5,57.0
